"5 tangó (Manen)","FB","A/1/8A",
"5 tangó (Manen)","FB","A/1/8B",
"Mester és Margarita (Szente)","FSZ","S/2/2BE",
"Mester és Margarita (Szente)","FSZ","S/2/3",
"Mester és Margarita (Szente)","FSZ","S/2/4AH",
"Mester és Margarita (Szente)","NSZ","S/2/4AE",
"Mester és Margarita (Szente)","NSZ","S/2/4BH",
"Mester és Margarita (Szente)","FST","S/2/5",
"Mester és Margarita (Szente)","NST","S/2/6AH",
"Mester és Margarita (Szente)","FB","S/2/6AH",
"Mester és Margarita (Szente)","FB","S/2/6B",
"Mester és Margarita (Szente)","FB","S/2/6AE"
"Mester és Margarita (Szente)","NB","S/2/7",
"A bahcsiszeráji szökőkút (Zaharov)","FB","B/1/4B",
"A bahcsiszeráji szökőkút (Zaharov)","NB","B/1/5A",
"A bahcsiszeráji szökőkút (Zaharov)","FB","B/1/5B",
"A bahcsiszeráji szökőkút (Zaharov)","FB","B/1/6",
"A bahcsiszeráji szökőkút (Zaharov)","FB","B/1/7A",
"A bahcsiszeráji szökőkút (Zaharov)","NB","B/1/7B",
"A bahcsiszeráji szökőkút (Zaharov)","NB","B/1/8",
"A bahcsiszeráji szökőkút (Zaharov)","NB","B/1/9A",
"A bahcsiszeráji szökőkút (Zaharov)","FST","B/1/9B",
"A bahcsiszeráji szökőkút (Zaharov)","NST","B/1/10",
"A bajadér (Petipa)","FB","C/1/1A",
"A bajadér (Petipa)","NB","C/1/1B"
"A bajadér (Petipa)","FB","C/1/2"
"A bajadér (Petipa)","NB","C/1/3"
"A bajadér (Petipa)","FST","C/1/4A"
"A bánya (Kiljunen)","FSZ","AA/1/3B"
"A bánya (Kiljunen)","NSZ","AA/1/4A"
"A bánya (Kiljunen)","FK","AA/1/5A"
"A bánya (Kiljunen)","NK","AA/1/5B"
"A bánya (Kiljunen)","FST","AA/1/6A"
"A bánya (Kiljunen)","NST","AA/1/6B"
"A bolygó hollandi nyitánya (Nagy)","FB","A/1/1A"
"A cremonai hegedűs  (Varga)","FSZ","X/1/5B"
"A cremonai hegedűs (Varga)","NSZ","X/1/5B"
"A cremonai hegedűs (Varga)","FK","X/1/6A"
"A cremonai hegedűs (Varga)","NK","X/1/6B"
"A cremonai hegedűs (Varga)","FST","X/1/7A"
"A csengő (Fehér)","NSZ","X/1/7A"
"A csengő (Fehér)","FSZ","X/1/7A"
"A csengő (Fehér)","FK","X/1/7B"
"A csodálatos mandarin (Seregi)","FB","H/1/5B"
"A csodálatos mandarin (Seregi)","NB","H/1/5B"
"A csodálatos mandarin (Harangozó)","FB","H/1/5B"
"A csodálatos mandarin (Harangozó)","NB","H/1/5B"
"A diótörő (Eagling)","FB","OP/D "
"A diótörő (Eagling)","FB","OP/D"
"A diótörő (Eagling)","NB","C/1/6"
"A diótörő (Eagling)","FB","OP (C/1/7)"
"A diótörő (Eagling)","FB","OP (C/1/8)"
"A diótörő (Eagling)","FB","OP (C/1/9)"
"A diótörő (Eagling)","FB","OP (C/1/10)"
"A diótörő (Eagling)","NB","D/1/1"
"A diótörő (Eagling)","NB","D/1/2"
"A diótörő (Eagling)","NB","D/1/3"
"A diótörő (Eagling)","NB","D/1/4"
"A diótörő (Eagling)","FST","D/1/5"
"A diótörő (Eagling)","NST","D/1/6A"
"A diótörő (Vajnonen)","NB","B/2/9"
"A diótörő (Vajnonen)","NB","B/2/8"
"A diótörő (Vajnonen)","NB","B/2/7B"
"A diótörő (Vajnonen)","FB","B/2/7A"
"A diótörő (Vajnonen)","FB","B/2/6"
"A diótörő (Vajnonen)","FB","B/2/5B"
"A diótörő (Vajnonen)","FB","B/2/5A"
"A fából faragott királyfi (Frenák)","FB","A/1/6A"
"A fából faragott királyfi (Frenák)","NB","A/1/6B"
"A florentin kalap (Sipos)","FK","T/1/9B"
"A florentin kalap (Sipos)","NK","T/1/10A"
"A florentin kalap (Sipos)","FST","T/1/10B"
"A florentin kalap (Sipos)","NST","T/1/10B"
"A hattyúk tava (Dantzig)","FB","K/1/8B"
"A hattyúk tava (Dantzig)","FB","K/1/9A"
"A hattyúk tava (Dantzig)","NB","K/1/9B"
"A hattyúk tava (Dantzig)","FB","K/1/10"
"A hattyúk tava (Dantzig)","FB","L/1/1"
"A hattyúk tava (Dantzig)","FB","L/1/2A"
"A hattyúk tava (Dantzig)","NB","L/1/2B"
"A hattyúk tava (Dantzig)","NB","L/1/3"
"A hattyúk tava (Dantzig)","NB","L/1/4"
"A hattyúk tava (Dantzig)","FST","L/1/5A"
"A hattyúk tava (Dantzig)","NST","L/1/5B"
"A hattyúk tava (Dantzig)","NST","L/1/6A"
"A hattyúk tava (Petipa)","NB","A/2/5"
"A hattyúk tava (Petipa)","NB","A/2/4B"
"A hattyúk tava (Petipa)","FB","A/2/4A"
"A hattyúk tava (Petipa)","FB","A/2/3B"
"A hattyúk tava (Petipa)","FB","A/2/3A"
"A kairói lúd, avagy A rászedett vőlegény (Toronykőy)","FST","Y/2/3AE"
"A kairói lúd, avagy A rászedett vőlegény (Toronykőy)","NK","Y/2/3AH"
"A kairói lúd, avagy A rászedett vőlegény (Toronykőy)","FK","Y/2/2BE"
"A kairói lúd, avagy A rászedett vőlegény (Toronykőy)","NSZ","Y/2/2BH"
"A kairói lúd, avagy A rászedett vőlegény (Toronykőy)","FSZ","Y/2/2AE"
"A kalóz (Holmes)","FB","D/1/6B"
"A kalóz (Holmes)","NB","D/1/7A"
"A kalóz (Holmes)","FB","D/1/7B"
"A kalóz (Holmes)","FB","D/1/8"
"A kalóz (Holmes)","NB","D/1/9"
"A kalóz (Holmes)","NB","D/1/10A"
"A kalóz (Holmes)","FST","D/1/10B"
"A kalóz (Holmes)","NST","E/1/1A"
"A kármeliták (Anger)","FST","Y/2/6B"
"A kármeliták (Anger)","NK","Y/2/6A"
"A kármeliták (Anger)","NK","Y/2/5B"
"A kármeliták (Anger)","NK","Y/2/5AE"
"A kármeliták (Anger)","FK","Y/2/5AH"
"A kármeliták (Anger)","FK","Y/2/4A"
"A kármeliták (Anger)","NSZ","Y/2/3BE"
"A kármeliták (Anger)","FSZ","Y/2/3BH"
"A kéjenc útja (Anger)","NST","Y/2/10AE"
"A kéjenc útja (Anger)","NST","Y/2/10BE"
"A kéjenc útja (Anger)","FST","Y/2/10AH"
"A kéjenc útja (Anger)","FST","Y/2/10BH"
"A kéjenc útja (Anger)","NK","Y/2/9B"
"A kéjenc útja (Anger)","NK","Y/2/9AE"
"A kéjenc útja (Anger)","FK","Y/2/9AH"
"A kéjenc útja (Anger)","FK","Y/2/8BE"
"A kéjenc útja (Anger)","NSZ","Y/2/8BH"
"A kéjenc útja (Anger)","FSZ","Y/2/8AE"
"A képzelt beteg, avagy őfelsége komédiása (Szabó)","NST","X/2/3AE"
"A képzelt beteg, avagy őfelsége komédiása (Szabó)","FST","X/2/3AH"
"A képzelt beteg, avagy őfelsége komédiása (Szabó)","FST","X/2/2B"
"A képzelt beteg, avagy őfelsége komédiása (Szabó)","NSZ","X/2/2A"
"A képzelt beteg, avagy őfelsége komédiása (Szabó)","FSZ","X/2/1"
"A köpeny (Anger)","FST","F/2/8"
"A köpeny (Anger)","FK","F/2/7A"
"A lakatlan sziget (Geréb)","FST","X/2/4BE"
"A lakatlan sziget (Geréb)","NSZ","X/2/4BH"
"A lakatlan sziget (Geréb)","FSZ","X/2/4BH"
"A makrancos Kata (Seregi)","FB","E/1/1B"
"A makrancos Kata (Seregi)","FB","E/1/2A"
"A makrancos Kata (Seregi)","NB","E/1/2B"
"A makrancos Kata (Seregi)","FB","E/1/3"
"A makrancos Kata (Seregi)","FB","E/1/4A"
"A makrancos Kata (Seregi)","NB","E/1/4B"
"A makrancos Kata (Seregi)","NB","E/1/5A"
"A makrancos Kata (Seregi)","FST","E/1/5B"
"A makrancos Kata (Seregi)","FST","E/1/6A"
"A makrancos Kata (Seregi)","NST","E/1/6B"
"A Nyugat lánya (Barkhatov)","FSZ","R/2/5AH"
"A Nyugat lánya (Barkhatov)","FSZ","R/2/5BH"
"A Nyugat lánya (Barkhatov)","FK","R/2/6AH"
"A Nyugat lánya (Barkhatov)","FK","R/2/6BH"
"A Nyugat lánya (Barkhatov)","FST","R/2/6BE"
"A rajna kincse (M.Tóth)","NST","K/2/4BH"
"A rajna kincse (M.Tóth)","NST","K/2/4AH"
"A rajna kincse (M.Tóth)","NST","K/2/3AE"
"A rajna kincse (M.Tóth)","NST","K/2/3BE"
"A rajna kincse (M.Tóth)","FST","K/2/3AH"
"A rajna kincse (M.Tóth)","FST","K/2/3BH"
"A rajna kincse (M.Tóth)","FST","K/2/2BE"
"A rajna kincse (M.Tóth)","NSZ","K/2/2AE"
"A rajna kincse (M.Tóth)","NSZ","K/2/2BH"
"A rajna kincse (M.Tóth)","NSZ","K/2/2AH"
"A rajna kincse (M.Tóth)","FSZ","K/2/1BE"
"A rajna kincse (M.Tóth)","FSZ","K/2/1AE"
"A rajna kincse (M.Tóth)","FSZ","K/2/1BH"
"A rajnai sellők (Anger)","NB","K/2/9AH"
"A rajnai sellők (Anger)","FB","K/2/9AH"
"A rajnai sellők (Anger)","FST","K/2/8AE"
"A rajnai sellők (Anger)","FST","K/2/8BE"
"A rajnai sellők (Anger)","FST","K/2/8BH"
"A rajnai sellők (Anger)","FST","K/2/8AH"
"A rajnai sellők (Anger)","FST","K/2/7AE"
"A rajnai sellők (Anger)","FST","K/2/7BE"
"A rajnai sellők (Anger)","NK","K/2/7AH"
"A rajnai sellők (Anger)","NK","K/2/7BH"
"A rajnai sellők (Anger)","NK","K/2/6AE"
"A rajnai sellők (Anger)","NK","K/2/6BE"
"A rajnai sellők (Anger)","NK","K/2/6BH"
"A rajnai sellők (Anger)","FK","K/2/6AH"
"A rajnai sellők (Anger)","FK","K/2/5AE"
"A rajnai sellők (Anger)","FK","K/2/5BE"
"A rajnai sellők (Anger)","FK","K/2/5BH"
"A rajnai sellők (Anger)","FK","K/2/5AH"
"A rajnai sellők (Anger)","NSZ","K/2/4BE"
"A rajnai sellők (Anger)","FSZ","K/2/4AE"
"A rosszul őrzött lány (Ashton)","FB","Q/1/3"
"A rosszul őrzött lány (Ashton)","NB","Q/1/4A"
"A rosszul őrzött lány (Ashton)","FB","Q/1/4B"
"A rosszul őrzött lány (Ashton)","NB","Q/1/5"
"A rosszul őrzött lány (Ashton)","FST","Q/1/6A"
"A sárga hercegnő (Székely)","NK","AD/2/2A"
"A sárga hercegnő (Székely)","FB","AD/2/2A"
"A szerelemről és más démonokról (Purcărete)","FSZ","H/2/10AH"
"A szerelemről és más démonokról (Purcărete)","NSZ","H/2/10B"
"A szerelemről és más démonokról (Purcărete)","NK","G/2/1AH"
"A szerelemről és más démonokról (Purcărete)","FST","G/2/1AE"
"A szerelemről és más démonokról (Purcărete)","FST","G/2/1BH"
"A szerelemről és más démonokról (Purcărete)","NST","G/2/1BE"
"A sevillai borbély (Békés)","FST","I/2/4AE"
"A sevillai borbély (Békés)","FST","I/2/4BE"
"A sevillai borbély (Békés)","FK","I/2/4BH"
"A sevillai borbély (Békés)","FK","I/2/4AH"
"A sevillai borbély (Békés)","FK","I/2/3AE"
"A sevillai borbély (Békés)","FK","I/2/3BE"
"A sevillai borbély (Békés)","NSZ","I/2/3BH"
"A sevillai borbély (Békés)","NSZ","I/2/3AH"
"A sevillai borbély (Békés)","NSZ","I/2/2BE"
"A sevillai borbély (Békés)","FSZ","I/2/2AE"
"A sevillai borbély (Békés)","FSZ","I/2/2BH"
"A sevillai borbély (Békés)","FSZ","I/2/2AH"
"A sevillai borbély (Békés)","FSZ","I/2/1AE"
"A sevillai borbély (Békés)","FSZ","I/2/1BE"
"A Szilfid (Bournonville)","FB -SZ","S/1/1B"
"A Szilfid (Bournonville)","NB-SZ","S/1/2A"
"A Szilfid (Bournonville)","FB","S/1/2B"
"A Szilfid (Bournonville)","FB","S/1/3 AH"
"A Szilfid (Bournonville)","NB","S/1/3 B-4A"
"A Szilfid (Bournonville)","NB","S/1/5"
"A színigazgató (Szarka)","NSZ","G/2/7AH"
"A színigazgató (Szarka)","FST","G/2/7AH"
"A színigazgató (Szarka)","FSZ","G/2/7AH"
"A színigazgató (Szabó)","FSZ","G/2/7AE"
"A színigazgató (Szabó)","NSZ","G/2/7B"
"A telefon (Almási)","FSZ","G/2/10AE"
"A telefon (Almási)","NSZ","G/2/10AE"
"A telefon (Almási)","FB","G/2/10AH"
"A telefon (Almási)","NB","G/2/10AH"
"A tenor (Almási)","NSZ","G/2/10BE"
"A tenor (Almási)","FSZ","G/2/10BH"
"A tisztességtudó utcalány (Székely)","FB","AA/2/4A"
"A tisztességtudó utcalány (Székely)","NSZ","AA/2/4A"
"A tökéletesség szédítő ereje ( Forsythe)","FB","A/1/1A"
"A tökéletesség szédítő ereje ( Forsythe)","NB","A/1/1B"
"A trubadúr (Galgóczy)","FSZ","F/2/9A"
"A trubadúr (Galgóczy)","NSZ","F/2/9B"
"A trubadúr (Galgóczy)","FK","F/2/10"
"A trubadúr (Galgóczy)","FK","E/2/1"
"A trubadúr (Galgóczy)","FK","E/2/2"
"A trubadúr (Galgóczy)","FK","E/2/3"
"A trubadúr (Galgóczy)","FK","E/2/4A H"
"A trubadúr (Galgóczy)","NK","E/2/4"
"A trubadúr (Galgóczy)","NK","E/2/5"
"A trubadúr (Galgóczy)","NK","E/2/6A"
"A trubadúr (Galgóczy)","FST","E/2/6B"
"A trubadúr (Galgóczy)","FST","E/2/7"
"A trubadúr (Galgóczy)","NST","E/2/8A"
"A trubadúr (Galgóczy)","FST","E/2/8AH"
"A trubadúr (Galgóczy)","NST","E/2/8B"
"A trubadúr (Galgóczy)","NST","E/2/8AE"
"A tündérkirálynő (Almási)","FSZ","E/2/9A"
"A tündérkirálynő (Almási)","NSZ","E/2/9B"
"A tündérkirálynő (Almási)","FK","E/2/10A"
"A tündérkirálynő (Almási)","NK","E/2/10B"
"A tündérkirálynő (Almási)","FST","D/2/1AH"
"A vágy villamosa (Venekei)","FB","E/1/7A"
"A vágy villamosa (Venekei)","NB","E/1/7B"
"A vágy villamosa (Venekei)","FB","E/1/8"
"A vágy villamosa (Venekei)","NB","E/1/9"
"A varázsfuvola (Szinetár)","FSZ","D/2/4A"
"A varázsfuvola (Szinetár)","FSZ","D/2/4B"
"A varázsfuvola (Szinetár)","NSZ","D/2/5"
"A varázsfuvola (Szinetár)","NSZ","D/2/6A"
"A varázsfuvola (Szinetár)","FK","D/2/6B"
"A varázsfuvola (Szinetár)","FK","D/2/7"
"A varázsfuvola (Szinetár)","FK","D/2/8AH"
"A varázsfuvola (Szinetár)","NK","D/2/8AE"
"A varázsfuvola (Szinetár)","NK","D/2/8B"
"A varázsfuvola (Szinetár)","NK","D/2/9"
"A varázsfuvola (Szinetár)","FST","D/2/10AH"
"A varázsfuvola (Szinetár)","NST","D/2/10AE"
"A varázsfuvola (Szinetár)","NST","D/2/10B"
"A velencei mór (Pártay)","NB","A/2/10"
"A velencei mór (Pártay)","FB","A/2/9"
"A velencei mór (Pártay)","FB","A/2/8B"
"A víg özvegy (Hynd)","FB","E/1/10"
"A víg özvegy (Hynd)","NB","F/1/1A"
"A víg özvegy (Hynd)","FB","F/1/1B"
"A víg özvegy (Hynd)","FB","F/1/2"
"A víg özvegy (Hynd)","NB","F/1/3"
"A víg özvegy (Hynd)","NB","F/1/4A"
"A víg özvegy (Hynd)","FST","F/1/4B"
"A vihar (Engels)","FSZ","C/2/2AH"
"A vihar (Engels)","NSZ","C/2/2AE"
"A vihar (Engels)","FK","C/2/2B"
"A vihar (Engels)","NK","C/2/3A"
"A vihar (Engels)","FST","C/2/3BH"
"A walkür (M. Tóth)","FSZ","D/2/1AE"
"A walkür (M. Tóth)","NSZ","D/2/1B"
"A walkür (M. Tóth)","NSZ","D/2/2AH"
"A walkür (M. Tóth)","FST","D/2/2AE"
"A walkür (M. Tóth)","FST","D/2/2B"
"A walkür (M. Tóth)","NST","D/2/3AH"
"A walkür (M. Tóth)","FB","D/2/3AE"
"A walkür (M. Tóth)","FB","D/2/3B"
"A windsori víg nők (Markó)","FK","C/2/7AH"
"A windsori víg nők (Markó)","NK","C/2/7AE"
"Aida (Mohácsi)","NK","AD/1/3B"
"Aida (Mohácsi)","FST","AD/1/4"
"Aida (Mohácsi)","NST","AD/1/5"
"Aida (Mohácsi)","NB","AD/1/6A"
"Aida (Mohácsi)","FSZ","AD/1/1A"
"Aida (Mohácsi)","NSZ","AD/1/1B"
"Aida (Mohácsi)","FK","AD/1/2"
"Aida (Mohácsi)","FK","AD/1/3A"
"Aida (Mohácsi)","NK","AD/1/3B"
